gaze,134021657692030577,472,501
gaze,134021657692111915,470,501
gaze,134021657692197859,478,490
gaze,134021657692278154,468,500
gaze,134021657692365572,477,506
gaze,134021657692446471,478,498
gaze,134021657692531075,480,505
gaze,134021657692613543,475,494
gaze,134021657692698637,479,503
MouseMove,134021657692739529,838,391
gaze,134021657692779400,472,496
MouseMove,134021657692820858,838,386
gaze,134021657692853869,481,501
MouseMove,134021657692905162,838,374
gaze,134021657692909315,473,512
MouseMove,134021657692978160,838,369
gaze,134021657692991337,483,509
MouseMove,134021657693058966,838,366
MouseMove,134021657693138697,837,365
gaze,134021657693139028,475,504
gaze,134021657693195167,470,499
MouseMove,134021657693218449,831,363
gaze,134021657693280849,468,495
MouseMove,134021657693306170,826,363
gaze,134021657693362394,472,509
MouseMove,134021657693378974,806,363
gaze,134021657693448132,473,492
MouseMove,134021657693458805,778,363
gaze,134021657693527974,475,510
MouseMove,134021657693539160,765,364
gaze,134021657693614332,479,504
MouseMove,134021657693620598,747,369
MouseMove,134021657693703826,734,370
gaze,134021657693703670,474,499
MouseMove,134021657693778940,722,370
gaze,134021657693781761,469,503
MouseMove,134021657693858407,710,370
gaze,134021657693862422,477,499
MouseMove,134021657693938848,698,373
gaze,134021657693938367,458,540
MouseMove,134021657694019016,677,386
gaze,134021657694030575,456,575
MouseMove,134021657694099357,667,396
gaze,134021657694112214,457,609
MouseMove,134021657694178554,667,397
gaze,134021657694198350,463,615
gaze,134021657694280046,450,582
gaze,134021657694366043,458,591
gaze,134021657694446469,462,593
gaze,134021657694531124,461,600
gaze,134021657694612124,459,600
gaze,134021657694698747,454,604
gaze,134021657694779626,465,596
gaze,134021657694855112,467,594
gaze,134021657694910393,462,590
gaze,134021657694992223,461,591
gaze,134021657695146094,464,593
gaze,134021657695196021,456,597
gaze,134021657695282508,458,593
gaze,134021657695363967,466,591
gaze,134021657695448721,464,600
gaze,134021657695529496,465,597
gaze,134021657695615376,462,593
gaze,134021657695696869,475,617
gaze,134021657695782576,464,595
gaze,134021657695863249,461,588
gaze,134021657695937776,460,585
gaze,134021657696031184,465,597
gaze,134021657696113050,488,608
gaze,134021657696199023,595,586
gaze,134021657696280139,789,503
gaze,134021657696365381,986,492
gaze,134021657696452378,1147,449
gaze,134021657696530988,1267,453
gaze,134021657696611724,1317,449
gaze,134021657696698824,1312,456
MouseMove,134021657696739643,662,399
gaze,134021657696779144,1299,430
MouseMove,134021657696820278,656,399
gaze,134021657696853810,1296,443
MouseMove,134021657696898841,648,404
gaze,134021657696910047,1289,451
MouseMove,134021657696978848,646,409
gaze,134021657696992094,1289,421
MouseMove,134021657697059687,644,420
gaze,134021657697074478,1281,427
MouseMove,134021657697140030,644,433
MouseMove,134021657697219239,644,445
gaze,134021657697222075,1280,435
gaze,134021657697278974,1281,419
MouseMove,134021657697298677,647,459
gaze,134021657697365405,1290,405
MouseMove,134021657697380173,657,475
gaze,134021657697445939,1294,390
MouseMove,134021657697459396,658,477
gaze,134021657697531781,1282,416
MouseMove,134021657697540491,667,483
gaze,134021657697610766,1282,424
MouseMove,134021657697618373,688,495
MouseMove,134021657697698710,713,505
gaze,134021657697697884,1294,412
MouseMove,134021657697778550,755,512
gaze,134021657697778413,1295,405
MouseMove,134021657697858378,803,520
gaze,134021657697863178,1284,416
MouseMove,134021657697938125,850,527
gaze,134021657697944766,1292,397
MouseMove,134021657698019127,889,529
gaze,134021657698020846,1280,405
MouseMove,134021657698098804,940,529
gaze,134021657698112945,1289,404
MouseMove,134021657698178397,989,529
gaze,134021657698194170,1289,399
MouseMove,134021657698259134,1040,529
gaze,134021657698281050,1280,403
MouseMove,134021657698339015,1106,533
gaze,134021657698363762,1273,404
MouseMove,134021657698421286,1161,539
gaze,134021657698449983,1283,397
MouseMove,134021657698500905,1221,543
gaze,134021657698527762,1284,417
MouseMove,134021657698578390,1278,543
gaze,134021657698613936,1307,379
MouseMove,134021657698659006,1325,547
gaze,134021657698693590,1344,322
MouseMove,134021657698739018,1360,547
gaze,134021657698780637,1330,326
MouseMove,134021657698824750,1388,547
gaze,134021657698860048,1335,312
MouseMove,134021657698898382,1409,547
gaze,134021657698935853,1341,302
MouseMove,134021657698978433,1426,547
gaze,134021657698990807,1347,302
MouseMove,134021657699058973,1437,547
gaze,134021657699073211,1337,300
MouseMove,134021657699138577,1443,547
gaze,134021657699156904,1333,307
MouseMove,134021657699218651,1446,547
MouseMove,134021657699298729,1449,547
gaze,134021657699302017,1338,312
gaze,134021657699360204,1338,303
MouseMove,134021657699378447,1450,547
gaze,134021657699447592,1336,300
gaze,134021657699526770,1341,294
gaze,134021657699616971,1333,307
gaze,134021657699693337,1329,307
MouseMove,134021657699702482,1452,546
gaze,134021657699787675,1328,308
MouseMove,134021657699790578,1452,546
MouseMove,134021657699858726,1454,544
gaze,134021657699860423,1327,295
MouseMove,134021657699938071,1456,543
gaze,134021657699947615,1324,311
MouseMove,134021657700018979,1461,541
gaze,134021657700027297,1315,303
MouseMove,134021657700098853,1464,539
gaze,134021657700103173,1323,313
MouseMove,134021657700179111,1467,538
gaze,134021657700196168,1320,314
MouseMove,134021657700258563,1472,535
gaze,134021657700278018,1325,306
MouseMove,134021657700338913,1474,533
gaze,134021657700361901,1326,307
MouseMove,134021657700418872,1478,529
gaze,134021657700445864,1322,306
MouseMove,134021657700500527,1482,523
gaze,134021657700528086,1327,301
MouseMove,134021657700580888,1486,519
gaze,134021657700611692,1333,288
MouseMove,134021657700660182,1492,510
gaze,134021657700695589,1340,275
MouseMove,134021657700738956,1497,499
gaze,134021657700777764,1341,284
MouseMove,134021657700818718,1501,488
gaze,134021657700861139,1341,288
MouseMove,134021657700898683,1506,476
gaze,134021657700945158,1339,280
MouseMove,134021657700979084,1509,463
gaze,134021657701017732,1336,289
MouseMove,134021657701059276,1511,451
